b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
9718.605469,80439.210938,0,1232,10907.367188,32095.382812,19188,23488,8425.376953,14707.986328,12208,14236,17819.814453,43775.964844,10546,13919,30370.101562,143510.53125,8817,13408,45461.0625,393469.9375,1882,7228,122702.328125,707999.0,52641,73511
4913.678223,19442.845703,8594,9691,3761.859619,3295.750977,19841,20631,7910.333008,14552.37207,11495,13107,18151.867188,53295.257812,10351,13525,24923.992188,110422.664062,7417,10940,44974.914062,365478.9375,1553,7064,104636.640625,566487.8125,59251,74958
979.179626,6970.202148,0,142,4874.101562,5514.047852,20607,22942,12838.731445,28120.359375,18232,20329,15321.673828,35665.085938,8439,12028,29075.832031,112370.515625,8124,12959,49752.148438,415393.5625,1502,7511,112841.671875,604033.75,56904,75911
0.0,0.0,0,0,2995.467285,2183.937744,20040,20371,15481.102539,29222.824219,22478,24917,9301.564453,15958.094727,9455,10741,27278.417969,106017.578125,7259,12262,48304.65625,390276.1875,1902,7801,103361.210938,543658.625,61134,76092
0.0,0.0,0,0,4322.920898,7452.725098,22503,22918,10952.516602,15714.59375,19243,21119,10807.899414,22517.154297,10396,12082,28909.980469,134468.734375,7786,12364,44381.953125,383398.8125,3026,7823,99375.273438,563552.0,62954,76306
0.0,0.0,0,0,6117.599609,11467.664062,25295,26589,8110.729492,11501.581055,15361,17108,12829.431641,27549.863281,11824,14164,29213.875,140235.9375,7325,12002,30271.566406,242111.90625,3135,6533,86543.203125,432866.9375,62940,76396
218.618195,420.557495,0,114,6801.416016,14969.742188,25645,27259,13480.631836,29925.273438,14728,18090,14186.349609,36160.773438,10746,13353,32789.0,174716.984375,7065,12417,29768.544922,244694.53125,2818,6018,97244.5625,500887.875,61002,77251
1790.63916,942.143188,6970,7327,5111.850586,5502.166016,17724,20948,10243.785156,20366.210938,16657,18689,11950.703125,27747.470703,8698,11141,33131.898438,146430.765625,8597,14275,22599.273438,184336.0625,1899,4470,84828.15625,385324.8125,60545,76850
0.0,0.0,0,0,3280.140625,5467.90918,22431,23067,10785.926758,21041.726562,17111,19604,10029.726562,25028.521484,7193,9732,39820.210938,173594.65625,11612,18073,28933.96875,245370.265625,2237,5549,92849.976562,470503.0625,60584,76025
58.322609,162.655548,0,21,27179.466797,138831.65625,21975,28045,27868.421875,106298.4375,11967,18691,25363.330078,103917.859375,6114,11307,50332.046875,276805.25,6992,15208,33728.996094,359429.5,1313,4509,164530.578125,985445.375,48361,77781
