b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
8928.484375,9021.955078,42,8996,39752.625,59274.242188,1608,28055,35628.59375,131587.34375,5828,16035,19598.068359,71239.226562,3300,7865,29123.416016,124041.953125,6013,10669,31810.261719,199818.015625,2576,6778,164841.4375,594982.75,19367,78398
3864.598389,3439.349609,442,4498,37340.007812,82225.320312,6430,29711,21710.054688,48969.566406,12357,17413,19910.830078,101101.1875,5696,9287,26649.941406,116522.046875,6146,10546,38716.859375,286563.75,2047,6947,148192.28125,638821.25,33118,78402
0.0,0.0,0,0,53488.914062,357265.6875,21925,30753,39346.0,308207.1875,8790,14433,37799.546875,262489.625,5325,10619,28731.550781,142729.5625,7111,10729,29394.208984,198308.375,3780,7196,188760.21875,1269000.5,46931,73730
0.0,0.0,0,0,42500.117188,234509.484375,17288,24264,37668.414062,275351.0625,9888,14803,27079.345703,156107.71875,5781,10163,29965.695312,147230.375,9084,13028,33784.5625,227801.0625,4118,8266,170998.125,1040999.75,46159,70524
0.0,0.0,0,0,19733.429688,85364.109375,16287,19208,54875.855469,348363.8125,11790,20512,14114.120117,48120.722656,7505,9409,30002.914062,132380.28125,9200,13264,37272.789062,239778.4375,4048,8747,155999.125,854007.375,48830,71140
0.0,0.0,0,0,40030.734375,295305.25,17504,22274,30705.498047,138416.046875,11677,16975,16392.863281,52738.765625,7704,10261,41103.207031,202270.1875,7863,14483,39548.9375,276812.59375,4320,8881,167781.234375,965542.8125,49068,72874
0.0,0.0,0,0,49487.617188,274674.09375,18130,27063,32137.927734,122906.890625,9586,16426,10884.253906,31310.441406,5849,7489,42268.292969,235208.234375,10052,15870,28839.080078,184896.09375,3439,7038,163617.171875,848995.75,47056,73886
17920.820312,187299.53125,0,1887,30130.275391,129514.140625,18066,23517,33668.523438,139384.546875,10021,17185,17943.285156,76057.398438,8193,10729,34477.460938,164332.984375,8972,13929,30014.90625,218416.140625,2670,6274,164155.28125,915004.75,47922,73521
31116.541016,167027.546875,1586,13235,25693.226562,95656.054688,15252,20281,28848.59375,153979.84375,8127,13753,18401.056641,99540.203125,6187,9039,35209.992188,195354.109375,7764,12807,24481.060547,179731.28125,3988,6387,163750.46875,891289.0,42904,75502
0.0,0.0,0,0,70440.5,531711.0625,17693,28256,32040.433594,164929.1875,10421,15964,17279.333984,76988.484375,6350,8932,30815.923828,126499.554688,10634,14732,25400.679688,169365.84375,3344,6263,175976.875,1069494.25,48442,74147
0.0,0.0,0,0,43605.898438,295828.3125,17577,25155,38347.03125,298735.375,10376,16987,21953.3125,123018.6875,7350,10692,33669.257812,161332.1875,11023,15215,26646.271484,236749.34375,2686,5515,164221.765625,1115664.0,49012,73564
19887.332031,85923.78125,1093,11673,42066.894531,372494.125,15602,20391,38113.890625,251491.125,8091,14970,28779.605469,173739.78125,7061,11716,26827.257812,148790.59375,7779,11315,27414.09375,248108.46875,2368,5282,183089.0625,1280547.875,41994,75347
0.0,0.0,0,0,40963.121094,242338.0,16753,23026,58923.121094,402196.375,9968,19189,32466.074219,244214.0625,7456,12129,23612.263672,94668.289062,10102,12757,26232.265625,171249.40625,2999,6227,182196.84375,1154666.125,47278,73328
7.350078,6.777707,0,8,40089.359375,248038.40625,18085,24222,39292.414062,196298.6875,11839,19607,29286.238281,167246.875,8576,12988,26292.160156,98711.953125,8415,12213,26560.707031,187105.453125,2787,5898,161528.21875,897408.125,49702,74936
1347.038086,5875.786621,0,311,58885.871094,364534.9375,17698,28361,55902.835938,436675.40625,11009,20241,21056.324219,94302.484375,8045,11649,26264.171875,137860.125,7300,10874,25651.691406,191597.625,2126,5233,189107.9375,1230846.25,46178,76669
397.111511,2643.911377,0,61,52073.25,240339.375,15333,26708,43270.800781,293603.25,12200,19397,23156.351562,79457.851562,10117,13689,34742.140625,238941.90625,6564,11118,30359.677734,225923.90625,2230,5890,183999.3125,1080910.25,46444,76863
1038.077393,6215.767578,0,174,59925.90625,304403.6875,15946,29075,29330.212891,106529.976562,12535,18415,25010.123047,164611.4375,9431,12726,34329.21875,316155.65625,7075,11292,32704.119141,240081.5,2530,6412,182337.65625,1137998.0,47517,78094
24660.730469,89857.257812,0,9137,56641.46875,381173.375,14743,25802,38997.398438,175499.484375,10649,19046,23346.140625,205873.3125,6581,9467,38338.34375,361792.25,5899,10646,27149.089844,204034.109375,2054,5236,209133.15625,1418229.75,39926,79334
7127.274414,53006.695312,0,983,25113.679688,72954.96875,18024,22287,54660.429688,343906.1875,12364,23415,24878.076172,261561.5,7989,10823,34014.707031,235558.125,7589,12116,35165.984375,269906.09375,3177,7277,180960.15625,1236893.625,49143,76901
0.0,0.0,0,0,47727.261719,207329.125,19534,29929,38579.429688,336875.5625,10338,16142,29899.992188,215253.484375,8299,12378,24993.412109,111725.53125,7480,10939,34403.386719,223044.484375,3449,7810,175603.484375,1094228.125,49100,77198
126.598267,104.919861,0,153,35332.199219,98976.460938,14160,27888,32622.640625,190508.96875,11113,16487,24773.1875,141622.03125,8428,11903,40197.894531,211789.71875,7430,13472,39956.402344,327495.125,2455,7079,173008.921875,970497.25,43586,76982
3811.106934,3780.889648,6606,9987,14825.066406,22726.408203,15634,20934,38497.175781,167835.15625,13281,22392,17397.925781,67304.21875,6251,9241,38130.691406,246164.890625,4953,10188,37641.746094,350565.25,1798,5672,150303.71875,858376.8125,48523,78414
51812.679688,238943.796875,4102,27917,8756.162109,33611.617188,10679,11911,25800.380859,112773.703125,9851,15592,12957.223633,43046.941406,6106,8500,27273.685547,166147.375,4778,8737,30353.320312,245044.53125,2329,5692,156953.4375,839568.0,37845,78349
