b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
0.0,0.0,0,0,4667.724609,9353.47168,17434,19208,20107.423828,50433.570312,15153,20512,7458.956055,13543.786133,8372,9409,34879.023438,144874.90625,7157,13264,55305.804688,429091.78125,1653,8747,122418.9375,647297.5625,49769,71140
0.0,0.0,0,0,15718.195312,45525.027344,17650,22274,14468.380859,34123.976562,13262,16975,12894.71875,28590.013672,7481,10261,38535.695312,169705.125,7784,14483,63508.140625,546935.5,1209,8881,145125.140625,824879.625,47386,72874
0.0,0.0,0,0,32802.871094,156679.484375,18225,27063,19099.277344,61284.617188,11389,16426,7743.511719,19792.001953,5762,7489,42902.703125,201966.34375,8671,15870,50544.734375,450971.5,934,7038,153093.109375,890694.0,44981,73886
9693.176758,67271.84375,162,1887,14545.333984,44510.390625,18531,23517,20594.740234,63922.933594,11215,17185,15894.014648,48538.859375,7566,10729,50386.898438,300291.75,5844,13929,51845.683594,520225.40625,543,6274,162959.84375,1044761.125,43861,73521
4876.439453,2837.80957,8103,13235,20198.318359,78594.148438,14204,20281,17246.601562,50841.515625,9096,13753,22388.837891,112419.375,4949,9039,51589.0625,349693.5,5597,12807,50292.769531,506843.1875,1086,6387,166592.03125,1101229.5,43035,75502
0.0,0.0,0,0,26775.65625,85654.984375,20127,28256,14673.591797,40097.839844,12815,15964,12595.610352,38009.320312,6662,8932,36827.546875,152630.125,8401,14732,36239.910156,293999.625,1849,6263,127112.3125,610391.875,49854,74147
0.0,0.0,0,0,14741.642578,35521.195312,18461,25155,22715.060547,102127.898438,11735,16987,17476.742188,59333.359375,6742,10692,41965.523438,200435.359375,8268,15215,37639.847656,344115.09375,1321,5515,134538.8125,741532.875,46527,73564
7674.482422,27767.800781,8699,11673,19441.431641,83231.46875,15157,20391,19082.826172,73744.140625,10701,14970,25065.273438,108095.5,7055,11716,36296.367188,208673.953125,5812,11315,36896.496094,347047.5625,1009,5282,144456.875,848560.375,48433,75347
0.0,0.0,0,0,13513.824219,32806.265625,18299,23026,20569.525391,61702.46875,14151,19189,13768.548828,29831.263672,9589,12129,28250.265625,104518.203125,7633,12757,40566.765625,333295.03125,1364,6227,116668.929688,562153.25,51036,73328
0.58343,0.042842,8,8,10099.964844,15993.884766,20195,24222,16910.730469,35791.125,15674,19607,15603.458008,31881.976562,9847,12988,32316.802734,131817.21875,6271,12213,39963.164062,329467.21875,922,5898,114894.703125,544951.5,52917,74936
932.324829,2811.710449,0,311,23426.449219,56396.222656,19633,28361,20965.740234,51866.671875,15042,20241,16874.589844,43103.648438,7842,11649,29873.494141,140062.25,5810,10874,39226.808594,359967.4375,770,5233,131299.40625,654207.9375,49097,76669
